"YEAR","ICAO","NAME","STATE","FLIGHTS_TOTAL","DELAY","A","C","D","E","G","I","M","N","O","P","R","S","T","V","W","NA","DELAY_AVG","A_AVG","C_AVG","D_AVG","E_AVG","G_AVG","I_AVG","M_AVG","N_AVG","O_AVG","P_AVG","R_AVG","S_AVG","T_AVG","V_AVG","W_AVG","NA_AVG"
2015,"LEIZ","Abad","Spain",115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LEJR","Jerez De La Frontera","Spain",6891,75,38,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0.0108837614279495,0.00551443912349441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00536932230445509,0
2015,"LELC","Murcia San Javier","Spain",4064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LELL","Sabadell","Spain",430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LELN","Leon","Spain",532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LEMD","Madrid/ Barajas","Spain",183211,61653,0,1198,0,0,46871,0,0,0,128,13,0,0,2211,0,11232,0,0.336513637281604,0,0.0065389086899804,0,0,0.255830708854818,0,0,0,0.000698648006942815,7.09564382051296e-05,0,0,0.0120680526824263,0,0.061306362609232,0
2015,"LEMG","Málaga","Spain",53656,1889,0,0,0,0,368,0,0,0,0,0,0,0,957,0,564,0,0.035205755181154,0,0,0,0,0.00685850603846727,0,0,0,0,0,0,0,0.0178358431489489,0,0.0105114059937379,0
2015,"LEMH","Mahon","Spain",14186,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0.00451149020160722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451149020160722,0
2015,"LEMO","Seville/Moron","Spain",2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LEPA","Palma de Mallorca","Spain",89102,150335,30,28674,0,0,25989,991,0,0,39,0,0,0,120,0,94492,0,1.68722363134385,0.000336692779062198,0.321810958227649,0,0,0.291676954501582,0.011122084801688,0,0,0.000437700612780858,0,0,0,0.00134677111624879,0,1.06049246930484,0
2015,"LEPP","Noain Pamplona","Spain",1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LERE","Valencia/Requena","Spain",1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LERJ","Logrono","Spain",348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LERS","Reus","Spain",3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LERT","Rota","Spain",3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LESA","Salamanca Matalan","Spain",1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LESB","Son Bonet","Spain",227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LESJ","Palma de Mallorca/Son San Juan","Spain",172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LESO","San Sebastian","Spain",2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LEST","Santiago","Spain",9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LETO","Madrid/Torrejon","Spain",1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LEVC","Valencia","Spain",25438,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0.00640773645726865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640773645726865,0
2015,"LEVD","Valladolid","Spain",1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LEVT","Vitoria","Spain",3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LEVX","Vigo","Spain",3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LEXJ","Santander","Spain",4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LEZG","Zaragoza","Spain",3670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LEZL","Sevilla","Spain",18918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFAQ","Albert-Bray","France",524,202,0,177,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0.385496183206107,0,0.337786259541985,0,0,0,0.0477099236641221,0,0,0,0,0,0,0,0,0,0
2015,"LFBA","Agen-La Garenne","France",2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFBD","Bordeaux-Mérignac","France",30546,3606,0,246,0,0,173,1437,0,0,0,0,0,0,922,0,828,0,0.118051463366726,0,0.00805342761736398,0,0,0.00566358934066654,0.0470438027892359,0,0,0,0,0,0,0.0301839848097951,0,0.0271066588096641,0
2015,"LFBE","Bergerac-Roumanière","France",1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFBH","La Rochelle-Ile de Ré","France",2499,242,0,0,0,0,0,147,0,0,0,0,0,0,95,0,0,0,0.0968387354941977,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0.038015206082433,0,0,0
2015,"LFBI","Poitiers-Biard","France",2675,37,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0.0138317757009346,0,0,0,0,0,0.0138317757009346,0,0,0,0,0,0,0,0,0,0
2015,"LFBL","Limoges-Bellegarde","France",3446,94,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0.0272780034822983,0,0,0,0,0,0.0272780034822983,0,0,0,0,0,0,0,0,0,0
2015,"LFBO","Toulouse-Blagnac","France",43912,11354,0,74,0,0,1264,0,0,0,596,0,0,0,0,0,9420,0,0.258562579704864,0,0.00168518855893605,0,0,0.0287848424120969,0,0,0,0.0135725997449444,0,0,0,0,0,0.214519948988887,0
2015,"LFBP","Pau-Pyrénées","France",5484,75,0,0,0,0,0,46,0,0,0,0,0,0,0,0,29,0,0.0136761487964989,0,0,0,0,0,0.00838803792851933,0,0,0,0,0,0,0,0,0.00528811086797958,0
2015,"LFBT","Tarbes-Lourdes Pyrénées","France",3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFBZ","Biarritz-Bayonne-Anglet","France",6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFCR","Rodez-Marcillac","France",1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFGJ","Dôle-Tavaux","France",1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFJL","Metz-Nancy-Lorraine","France",3206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFJR","Angers-Marcé","France",978,42,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0.0429447852760736,0,0,0,0,0,0,0,0,0,0.0429447852760736,0,0,0,0,0,0
2015,"LFKB","Bastia-Poretta","France",7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFKC","Calvi-Sainte-Catherine","France",3076,673,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0.218790637191157,0,0,0,0,0.218790637191157,0,0,0,0,0,0,0,0,0,0,0
2015,"LFKF","Figari-Sud Corse","France",5100,8057,0,0,0,0,8057,0,0,0,0,0,0,0,0,0,0,0,1.57980392156863,0,0,0,0,1.57980392156863,0,0,0,0,0,0,0,0,0,0,0
2015,"LFKJ","Ajaccio-Napoléon-Bonaparte","France",8100,65,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0.00802469135802469,0,0,0,0,0.00802469135802469,0,0,0,0,0,0,0,0,0,0,0
2015,"LFLB","Chambéry-Aix-les-Bains","France",3392,5487,0,2951,0,0,767,0,0,0,0,0,0,0,0,0,1769,0,1.61762971698113,0,0.86998820754717,0,0,0.226120283018868,0,0,0,0,0,0,0,0,0,0.521521226415094,0
2015,"LFLC","Clermont-Ferrand-Auvergne","France",6570,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502283105022831,0.00502283105022831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFLI","Annemasse","France",879,1236,133,14,0,0,669,0,0,0,0,0,0,37,0,0,383,0,1.4061433447099,0.151308304891923,0.0159271899886234,0,0,0.761092150170648,0,0,0,0,0,0,0.0420932878270762,0,0,0.435722411831627,0
2015,"LFLL","Lyon-Saint-Exupéry","France",54233,1652,6,117,0,0,0,0,0,0,0,0,0,0,73,0,1456,0,0.0304611583353309,0.000110633746980621,0.0021573580661221,0,0,0,0,0,0,0,0,0,0,0.00134604392159755,0,0.0268471226006306,0
2015,"LFLP","Annecy-Meythet","France",1709,249,0,58,0,0,91,0,0,0,0,0,0,100,0,0,0,0,0.14569923932124,0,0.0339379754242247,0,0,0.0532475131655939,0,0,0,0,0,0,0.0585137507314219,0,0,0,0
2015,"LFLS","Grenoble-Isère","France",3062,5206,0,169,0,0,1367,0,0,0,0,0,0,35,0,0,3635,0,1.70019595035924,0,0.0551926845199216,0,0,0.446440235140431,0,0,0,0,0,0,0.011430437622469,0,0,1.18713259307642,0
2015,"LFLX","Châteauroux-Déols","France",1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFLY","Lyon-Bron","France",4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFMD","Cannes-Mandelieu","France",6582,7546,0,1770,0,0,4678,606,0,0,0,471,0,0,21,0,0,0,1.14646004254026,0,0.268915223336372,0,0,0.710726223032513,0.0920692798541477,0,0,0,0.0715587967183227,0,0,0.00319051959890611,0,0,0
2015,"LFMH","Saint-Etienne-Bouthéon","France",1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFMI","Istres-Le Tubé","France",1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFMK","Carcassonne-Salvaza","France",2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFML","Marseille-Provence","France",47659,5590,0,0,0,0,60,3017,204,0,2,41,0,13,599,0,1654,0,0.117291592354015,0,0,0,0,0.00125894374619694,0.0633038880379362,0.0042804087370696,0,4.1964791539898e-05,0.00086027822656791,0,0.000272771145009337,0.0125684550661995,0,0.0347048826034957,0
2015,"LFMN","Nice-Côte d’Azur","France",67967,15402,0,329,0,0,354,3588,0,0,317,1121,0,0,1523,0,8170,0,0.226609972486648,0,0.00484058440125355,0,0,0.00520840996365883,0.0527903247164065,0,0,0.00466402813129901,0.016493298218253,0,0,0.02240793326173,0,0.120205393794047,0
2015,"LFMP","Perpignan-Rivesaltes","France",4191,2375,0,0,0,0,0,24,0,0,2351,0,0,0,0,0,0,0,0.566690527320449,0,0,0,0,0,0.00572655690765927,0,0,0.560963970412789,0,0,0,0,0,0,0
2015,"LFMT","Montpellier-Méditerranée","France",13488,279,2,0,0,0,0,0,0,0,251,0,0,0,0,0,26,0,0.0206850533807829,0.000148279952550415,0,0,0,0,0,0,0,0.0186091340450771,0,0,0,0,0,0.0019276393831554,0
2015,"LFMU","Béziers-Vias","France",2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFMV","Avignon-Caumont","France",2845,116,0,0,0,0,0,0,110,0,0,0,0,0,6,0,0,0,0.0407732864674868,0,0,0,0,0,0,0.0386643233743409,0,0,0,0,0,0.00210896309314587,0,0,0
2015,"LFOB","Beauvais-Tillé","France",14077,4130,0,1073,0,0,0,520,0,0,0,176,0,109,0,0,2252,0,0.293386374937842,0,0.076223627193294,0,0,0,0.0369396888541593,0,0,0,0.0125026639198693,0,0.00774312708673723,0,0,0.159977267883782,0
2015,"LFOH","Le Havre-Octeville","France",462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFOK","Châlons-Vatry","France",1626,144,0,0,0,0,0,71,0,0,0,0,0,0,0,0,73,0,0.0885608856088561,0,0,0,0,0,0.0436654366543665,0,0,0,0,0,0,0,0,0.0448954489544895,0
2015,"LFOT","Tours-Val de Loire","France",1583,70,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0.0442198357548958,0,0,0,0.0442198357548958,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFPB","Paris-Le Bourget","France",26581,9314,0,281,0,0,0,516,153,0,32,1818,0,282,4792,0,1440,0,0.350400662127083,0,0.0105714608178774,0,0,0,0.0194123622136112,0.00575599112147775,0,0.00120386742409992,0.0683947180316768,0,0.0106090816748806,0.180279146758963,0,0.0541740340844964,0
2015,"LFPG","Paris-Charles-de-Gaulle","France",237740,83012,0,10888,0,133,2051,4110,194,8177,2856,2926,0,0,634,0,51043,0,0.349171363674602,0,0.0457979305123244,0,0.000559434676537394,0.00862707159081349,0.0172877933877345,0.000816017498107176,0.0343947169176411,0.0120131235803819,0.0123075628838227,0,0,0.00266677883402036,0,0.214700933793219,0
2015,"LFPN","Toussus-le-Noble","France",4869,8179,3085,3520,0,0,638,234,0,0,0,0,0,36,216,450,0,0,1.67981104949682,0.633600328609571,0.722941055658246,0,0,0.131033066338057,0.0480591497227357,0,0,0,0,0,0.00739371534195933,0.044362292051756,0.0924214417744917,0,0
2015,"LFPO","Paris-Orly","France",117231,112136,56,1617,0,7523,4585,8099,0,1013,619,2477,26,0,590,0,85531,0,0.956538799464306,0.000477689348380548,0.0137932799344883,0,0.0641724458547654,0.0391108153986574,0.0690858220095367,0,0.00864105910552669,0.00528017333299213,0.0211292234989039,0.00022178434031954,0,0.00503279849186649,0,0.729593708148868,0
2015,"LFQQ","Lille-Lesquin","France",10263,3455,0,2865,0,0,0,167,0,0,0,128,0,0,295,0,0,0,0.336646204813407,0,0.279158140894475,0,0,0,0.016272045210952,0,0,0,0.0124719867485141,0,0,0.028744031959466,0,0,0
2015,"LFRB","Brest-Bretagne","France",7536,111,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0.0147292993630573,0,0,0,0,0,0.0147292993630573,0,0,0,0,0,0,0,0,0,0
2015,"LFRD","Dinard-Pleurtuit-Saint-Malo","France",1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFRG","Deauville-Normandie","France",1930,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.0243523316062176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243523316062176,0
2015,"LFRH","Lorient-Lann Bihoué","France",3567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFRK","Caen-Carpiquet","France",2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFRM","Le Mans","France",739,601,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0.813261163734777,0,0,0,0,0,0,0,0,0,0.813261163734777,0,0,0,0,0,0
2015,"LFRN","Rennes-Saint-Jacques","France",7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFRO","Lannion","France",748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFRQ","Quimper-Pluguffan","France",1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFRS","Nantes-Atlantique","France",26064,4123,0,0,0,127,0,569,0,0,38,0,0,0,2243,0,1146,0,0.158187538367096,0,0,0,0.00487262124002455,0,0.0218308778391651,0,0,0.00145794966236955,0,0,0,0.0860573971761817,0,0.0439686924493554,0
2015,"LFRZ","Saint-Nazaire-Montoir","France",1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFSB","Bâle-Mulhouse","France",38532,5409,3,1282,0,0,456,1649,0,0,66,0,0,0,0,0,1953,0,0.140376829648085,7.7857365306758e-05,0.0332710474410879,0,0,0.0118343195266272,0.0427955984636147,0,0,0.00171286203674868,0,0,0,0,0,0.0506851448146995,0
2015,"LFSL","Brive-Souillac","France",1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFST","Strasbourg-Entzheim","France",11625,79,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0.00679569892473118,0,0,0,0,0,0,0,0,0,0,0,0,0.00679569892473118,0,0,0
2015,"LFTH","Hyères-Le Palyvestre","France",5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LFTW","Nîmes-Garons","France",1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LGAV","Athens","Greece",84949,4713,0,3722,0,0,656,6,0,0,329,0,0,0,0,0,0,0,0.0554803470317485,0,0.0438145240085228,0,0,0.00772228042707978,7.0630613662315e-05,0,0,0.00387291198248361,0,0,0,0,0,0,0
2015,"LGIR","Heraklion","Greece",23298,86571,0,70,0,0,86160,0,0,0,0,0,0,0,0,0,341,0,3.7158125160958,0,0.00300454974675938,0,0,3.6981715168684,0,0,0,0,0,0,0,0,0,0.0146364494806421,0
2015,"LGKF","Kefallinia","Greece",2463,17606,0,73,0,0,17533,0,0,0,0,0,0,0,0,0,0,0,7.14819326025173,0,0.0296386520503451,0,0,7.11855460820138,0,0,0,0,0,0,0,0,0,0,0
2015,"LGKO","Kos","Greece",8675,11428,0,449,0,0,10879,0,0,0,100,0,0,0,0,0,0,0,1.31734870317003,0,0.0517579250720461,0,0,1.25406340057637,0,0,0,0.0115273775216138,0,0,0,0,0,0,0
2015,"LGKR","Corfu","Greece",9932,1221,0,0,0,0,1221,0,0,0,0,0,0,0,0,0,0,0,0.122935964559001,0,0,0,0,0.122935964559001,0,0,0,0,0,0,0,0,0,0,0
2015,"LGMK","Mikonos","Greece",5972,68846,60,28,0,0,67319,0,0,0,0,0,0,0,0,0,1439,0,11.5281312793034,0.0100468854655057,0.00468854655056932,0,0,11.2724380442063,0,0,0,0,0,0,0,0,0,0.240957803081045,0
2015,"LGPZ","Aktion","Greece",2146,1954,0,0,0,0,1954,0,0,0,0,0,0,0,0,0,0,0,0.910531220876048,0,0,0,0,0.910531220876048,0,0,0,0,0,0,0,0,0,0,0
2015,"LGRP","Rodos","Greece",17972,33479,0,619,0,0,30013,0,0,0,2847,0,0,0,0,0,0,0,1.86284219897619,0,0.0344424660583129,0,0,1.66998664589361,0,0,0,0.15841308702426,0,0,0,0,0,0,0
2015,"LGSA","Khania/Souda","Greece",12335,60892,118,342,0,0,59983,0,0,0,38,0,0,0,411,0,0,0,4.93652209160924,0.00956627482772598,0.0277259829752736,0,0,4.86282934738549,0,0,0,0.0030806647750304,0,0,0,0.0333198216457236,0,0,0
2015,"LGSK","Skiathos","Greece",1838,19362,0,0,0,0,19362,0,0,0,0,0,0,0,0,0,0,0,10.5342763873776,0,0,0,0,10.5342763873776,0,0,0,0,0,0,0,0,0,0,0
2015,"LGSR","Santorini","Greece",6622,33000,0,378,0,0,32512,0,0,0,0,0,0,58,52,0,0,0,4.98338870431894,0,0.0570824524312896,0,0,4.90969495620658,0,0,0,0,0,0,0.00875868317728783,0.00785261250377529,0,0,0
2015,"LGTS","Thessaloniki","Greece",25587,5960,0,0,0,0,4840,14,0,0,0,179,0,0,255,0,672,0,0.232930785164341,0,0,0,0,0.189158557079767,0.000547152851057177,0,0,0,0.00699574002423105,0,0,0.00996599835854145,0,0.0262633368507445,0
2015,"LGZA","Zakinthos","Greece",4865,24327,0,0,0,0,23740,418,0,0,169,0,0,0,0,0,0,0,5.00041109969168,0,0,0,0,4.87975334018499,0.0859198355601233,0,0,0.034737923946557,0,0,0,0,0,0,0
2015,"LHBP","Budapest/ Ferihegy","Hungary",45938,154,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0.00335234446427794,0,0,0,0,0,0,0,0,0.00335234446427794,0,0,0,0,0,0,0
2015,"LIBR","Brindisi","Italy",8767,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216721797650279,0,0.00216721797650279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LICC","Catania","Italy",27841,7455,0,0,0,0,3834,161,0,0,3460,0,0,0,0,0,0,0,0.267770554218598,0,0,0,0,0.137710570740993,0.00578283826011997,0,0,0.124277145217485,0,0,0,0,0,0,0
2015,"LIMC","Milan/ Malpensa","Italy",80246,1840,0,0,0,0,0,511,0,0,291,0,0,0,0,0,1038,0,0.022929491812676,0,0,0,0,0,0.00636791865015079,0,0,0.00362634897689604,0,0,0,0,0,0.0129352241856292,0
2015,"LIME","Bergamo","Italy",37873,1003,0,0,0,0,0,457,0,0,0,0,0,0,0,0,546,0,0.0264832466400866,0,0,0,0,0,0.0120666437831701,0,0,0,0,0,0,0,0,0.0144166028569165,0
2015,"LIML","Milan/ Linate","Italy",58492,3428,246,0,0,0,0,481,0,0,0,0,0,0,0,0,2701,0,0.0586063051357451,0.00420570334404705,0,0,0,0,0.00822334678246598,0,0,0,0,0,0,0,0,0.046177255009232,0
2015,"LIPH","Treviso","Italy",8355,184,0,0,0,0,0,7,0,0,0,0,0,0,0,0,177,0,0.0220227408737283,0,0,0,0,0,0.000837821663674446,0,0,0,0,0,0,0,0,0.0211849192100539,0
2015,"LIPZ","Venice","Italy",40777,15796,0,0,0,0,944,551,0,0,337,0,0,0,0,0,13964,0,0.387375236039924,0,0,0,0,0.023150305319175,0.0135125193123575,0,0,0.00826446280991736,0,0,0,0,0,0.342447948598475,0
2015,"LIRA","Rome/Ciampino","Italy",27413,2208,0,0,0,0,0,1444,0,0,75,0,0,0,0,0,689,0,0.0805457264801372,0,0,0,0,0,0.0526757377886404,0,0,0.00273592820924379,0,0,0,0,0,0.0251340604822529,0
2015,"LIRF","Rome/Fiumicino","Italy",157614,192693,0,0,0,0,19300,215,0,0,95959,0,0,0,0,0,77219,0,1.22256271650995,0,0,0,0,0.122451051302549,0.00136409202228228,0,0,0.608822820307841,0,0,0,0,0,0.489924752877282,0
2015,"LIRP","Pisa San Giusto","Italy",20388,22350,0,0,0,0,8214,73,257,0,1069,39,0,0,7257,0,5441,0,1.09623307828134,0,0,0,0,0.402884049440848,0.00358053757112027,0.0126054541887385,0,0.0524328036099666,0.00191288993525603,0,0,0.355944673337257,0,0.266872670198156,0
2015,"LJLJ","Ljubljana","Slovenia",13788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LJMB","Maribor","Slovenia",989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LJPZ","Portorož","Slovenia",774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LKKV","Karlovy Vary","Czech Republic",1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LKMT","Ostrava","Czech Republic",3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LKPR","Prague","Czech Republic",61887,2623,0,0,0,0,1394,0,0,0,0,0,0,0,6,0,1223,0,0.0423836993229596,0,0,0,0,0.0225249244590948,0,0,0,0,0,0,0,9.69508943720006e-05,0,0.0197618239694928,0
2015,"LKTB","Brno-Turany","Czech Republic",4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LMML","Malta","Malta",20944,176,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0
2015,"LOWG","Graz","Austria",9661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LOWI","Innsbruck","Austria",9218,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0.0106313733998698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106313733998698,0
2015,"LOWK","Klagenfurt","Austria",3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LOWL","Linz","Austria",6885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
